ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,Description,StartDate,EndDate,Status,ProductSubcategoryName,ProductSubcategoryAlternateKey,ProductCategoryKey,ProductCategoryAlternateKey,ProductCategoryName
472,VE-C304-M,25,0,0,"Classic Vest, M",23.749,True,Blue,4,3,63.5,M,M,0.0,0,S ,38.1,,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01,,Current,Vests,25,3,3,Clothing
473,VE-C304-L,25,0,0,"Classic Vest, L",23.749,True,Blue,4,3,63.5,L,L,0.0,0,S ,38.1,,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01,,Current,Vests,25,3,3,Clothing
310,BK-R93R-62,2,LB ,CM ,"Road-150 Red, 62",2171.2942,True,Red,100,75,3578.27,62,60-62 CM,15.0,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
311,BK-R93R-44,2,LB ,CM ,"Road-150 Red, 44",2171.2942,True,Red,100,75,3578.27,44,42-46 CM,13.77,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
312,BK-R93R-48,2,LB ,CM ,"Road-150 Red, 48",2171.2942,True,Red,100,75,3578.27,48,48-52 CM,14.13,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
313,BK-R93R-52,2,LB ,CM ,"Road-150 Red, 52",2171.2942,True,Red,100,75,3578.27,52,48-52 CM,14.42,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
314,BK-R93R-56,2,LB ,CM ,"Road-150 Red, 56",2171.2942,True,Red,100,75,3578.27,56,54-58 CM,14.68,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
315,BK-R68R-58,2,LB ,CM ,"Road-450 Red, 58",884.7083,True,Red,100,75,1457.99,58,54-58 CM,17.79,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
316,BK-R68R-60,2,LB ,CM ,"Road-450 Red, 60",884.7083,True,Red,100,75,1457.99,60,60-62 CM,17.9,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
317,BK-R68R-44,2,LB ,CM ,"Road-450 Red, 44",884.7083,True,Red,100,75,1457.99,44,42-46 CM,16.77,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
318,BK-R68R-48,2,LB ,CM ,"Road-450 Red, 48",884.7083,True,Red,100,75,1457.99,48,48-52 CM,17.13,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
319,BK-R68R-52,2,LB ,CM ,"Road-450 Red, 52",884.7083,True,Red,100,75,1457.99,52,48-52 CM,17.42,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
320,BK-R50R-58,2,LB ,CM ,"Road-650 Red, 58",413.1463,True,Red,100,75,699.0982,58,54-58 CM,19.79,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
321,BK-R50R-58,2,LB ,CM ,"Road-650 Red, 58",486.7066,True,Red,100,75,782.99,58,54-58 CM,19.79,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
322,BK-R50R-60,2,LB ,CM ,"Road-650 Red, 60",413.1463,True,Red,100,75,699.0982,60,60-62 CM,19.9,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
323,BK-R50R-60,2,LB ,CM ,"Road-650 Red, 60",486.7066,True,Red,100,75,782.99,60,60-62 CM,19.9,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
324,BK-R50R-62,2,LB ,CM ,"Road-650 Red, 62",413.1463,True,Red,100,75,699.0982,62,60-62 CM,20.0,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
325,BK-R50R-62,2,LB ,CM ,"Road-650 Red, 62",486.7066,True,Red,100,75,782.99,62,60-62 CM,20.0,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
326,BK-R50R-44,2,LB ,CM ,"Road-650 Red, 44",413.1463,True,Red,100,75,699.0982,44,42-46 CM,18.77,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
327,BK-R50R-44,2,LB ,CM ,"Road-650 Red, 44",486.7066,True,Red,100,75,782.99,44,42-46 CM,18.77,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
328,BK-R50R-48,2,LB ,CM ,"Road-650 Red, 48",413.1463,True,Red,100,75,699.0982,48,48-52 CM,19.13,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
329,BK-R50R-48,2,LB ,CM ,"Road-650 Red, 48",486.7066,True,Red,100,75,782.99,48,48-52 CM,19.13,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
330,BK-R50R-52,2,LB ,CM ,"Road-650 Red, 52",413.1463,True,Red,100,75,699.0982,52,48-52 CM,19.42,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
331,BK-R50R-52,2,LB ,CM ,"Road-650 Red, 52",486.7066,True,Red,100,75,782.99,52,48-52 CM,19.42,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
332,BK-R50B-58,2,LB ,CM ,"Road-650 Black, 58",413.1463,True,Black,100,75,699.0982,58,54-58 CM,19.79,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
333,BK-R50B-58,2,LB ,CM ,"Road-650 Black, 58",486.7066,True,Black,100,75,782.99,58,54-58 CM,19.79,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
334,BK-R50B-60,2,LB ,CM ,"Road-650 Black, 60",413.1463,True,Black,100,75,699.0982,60,60-62 CM,19.9,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
335,BK-R50B-60,2,LB ,CM ,"Road-650 Black, 60",486.7066,True,Black,100,75,782.99,60,60-62 CM,19.9,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
336,BK-R50B-62,2,LB ,CM ,"Road-650 Black, 62",413.1463,True,Black,100,75,699.0982,62,60-62 CM,20.0,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
337,BK-R50B-62,2,LB ,CM ,"Road-650 Black, 62",486.7066,True,Black,100,75,782.99,62,60-62 CM,20.0,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
338,BK-R50B-44,2,LB ,CM ,"Road-650 Black, 44",413.1463,True,Black,100,75,699.0982,44,42-46 CM,18.77,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
339,BK-R50B-44,2,LB ,CM ,"Road-650 Black, 44",486.7066,True,Black,100,75,782.99,44,42-46 CM,18.77,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
340,BK-R50B-48,2,LB ,CM ,"Road-650 Black, 48",413.1463,True,Black,100,75,699.0982,48,48-52 CM,19.13,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
341,BK-R50B-48,2,LB ,CM ,"Road-650 Black, 48",486.7066,True,Black,100,75,782.99,48,48-52 CM,19.13,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
342,BK-R50B-52,2,LB ,CM ,"Road-650 Black, 52",413.1463,True,Black,100,75,699.0982,52,48-52 CM,19.42,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,,Road Bikes,2,1,1,Bikes
343,BK-R50B-52,2,LB ,CM ,"Road-650 Black, 52",486.7066,True,Black,100,75,782.99,52,48-52 CM,19.42,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
368,BK-R89R-44,2,LB ,CM ,"Road-250 Red, 44",1518.7864,True,Red,100,75,2443.35,44,42-46 CM,14.77,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
369,BK-R89R-48,2,LB ,CM ,"Road-250 Red, 48",1518.7864,True,Red,100,75,2443.35,48,48-52 CM,15.13,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
370,BK-R89R-52,2,LB ,CM ,"Road-250 Red, 52",1518.7864,True,Red,100,75,2443.35,52,48-52 CM,15.42,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
371,BK-R89R-58,2,LB ,CM ,"Road-250 Red, 58",1320.6838,True,Red,100,75,2181.5625,58,54-58 CM,15.79,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
372,BK-R89R-58,2,LB ,CM ,"Road-250 Red, 58",1554.9479,True,Red,100,75,2443.35,58,54-58 CM,15.79,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
373,BK-R89B-44,2,LB ,CM ,"Road-250 Black, 44",1320.6838,True,Black,100,75,2181.5625,44,42-46 CM,14.77,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
374,BK-R89B-44,2,LB ,CM ,"Road-250 Black, 44",1554.9479,True,Black,100,75,2443.35,44,42-46 CM,14.77,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
375,BK-R89B-48,2,LB ,CM ,"Road-250 Black, 48",1320.6838,True,Black,100,75,2181.5625,48,48-52 CM,15.13,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
376,BK-R89B-48,2,LB ,CM ,"Road-250 Black, 48",1554.9479,True,Black,100,75,2443.35,48,48-52 CM,15.13,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
377,BK-R89B-52,2,LB ,CM ,"Road-250 Black, 52",1320.6838,True,Black,100,75,2181.5625,52,48-52 CM,15.42,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
378,BK-R89B-52,2,LB ,CM ,"Road-250 Black, 52",1554.9479,True,Black,100,75,2443.35,52,48-52 CM,15.42,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
379,BK-R89B-58,2,LB ,CM ,"Road-250 Black, 58",1320.6838,True,Black,100,75,2181.5625,58,54-58 CM,15.68,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
380,BK-R89B-58,2,LB ,CM ,"Road-250 Black, 58",1554.9479,True,Black,100,75,2443.35,58,54-58 CM,15.68,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
381,BK-R64Y-38,2,LB ,CM ,"Road-550-W Yellow, 38",605.6492,True,Yellow,100,75,1000.4375,38,38-40 CM,17.35,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
382,BK-R64Y-38,2,LB ,CM ,"Road-550-W Yellow, 38",713.0798,True,Yellow,100,75,1120.49,38,38-40 CM,17.35,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
383,BK-R64Y-40,2,LB ,CM ,"Road-550-W Yellow, 40",605.6492,True,Yellow,100,75,1000.4375,40,38-40 CM,17.77,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
384,BK-R64Y-40,2,LB ,CM ,"Road-550-W Yellow, 40",713.0798,True,Yellow,100,75,1120.49,40,38-40 CM,17.77,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
385,BK-R64Y-42,2,LB ,CM ,"Road-550-W Yellow, 42",605.6492,True,Yellow,100,75,1000.4375,42,42-46 CM,18.13,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
386,BK-R64Y-42,2,LB ,CM ,"Road-550-W Yellow, 42",713.0798,True,Yellow,100,75,1120.49,42,42-46 CM,18.13,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
387,BK-R64Y-44,2,LB ,CM ,"Road-550-W Yellow, 44",605.6492,True,Yellow,100,75,1000.4375,44,42-46 CM,18.42,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
388,BK-R64Y-44,2,LB ,CM ,"Road-550-W Yellow, 44",713.0798,True,Yellow,100,75,1120.49,44,42-46 CM,18.42,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
389,BK-R64Y-48,2,LB ,CM ,"Road-550-W Yellow, 48",605.6492,True,Yellow,100,75,1000.4375,48,48-52 CM,18.68,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01,2008-12-27,,Road Bikes,2,1,1,Bikes
390,BK-R64Y-48,2,LB ,CM ,"Road-550-W Yellow, 48",713.0798,True,Yellow,100,75,1120.49,48,48-52 CM,18.68,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
580,BK-R79Y-40,2,LB ,CM ,"Road-350-W Yellow, 40",1082.51,True,Yellow,100,75,1700.99,40,38-40 CM,15.35,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
581,BK-R79Y-42,2,LB ,CM ,"Road-350-W Yellow, 42",1082.51,True,Yellow,100,75,1700.99,42,42-46 CM,15.77,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
582,BK-R79Y-44,2,LB ,CM ,"Road-350-W Yellow, 44",1082.51,True,Yellow,100,75,1700.99,44,42-46 CM,16.13,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
583,BK-R79Y-48,2,LB ,CM ,"Road-350-W Yellow, 48",1082.51,True,Yellow,100,75,1700.99,48,48-52 CM,16.42,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01,,Current,Road Bikes,2,1,1,Bikes
584,BK-R19B-58,2,LB ,CM ,"Road-750 Black, 58",343.6496,True,Black,100,75,539.99,58,54-58 CM,20.79,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01,,Current,Road Bikes,2,1,1,Bikes
604,BK-R19B-44,2,LB ,CM ,"Road-750 Black, 44",343.6496,True,Black,100,75,539.99,44,42-46 CM,19.77,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01,,Current,Road Bikes,2,1,1,Bikes
605,BK-R19B-48,2,LB ,CM ,"Road-750 Black, 48",343.6496,True,Black,100,75,539.99,48,48-52 CM,20.13,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01,,Current,Road Bikes,2,1,1,Bikes
606,BK-R19B-52,2,LB ,CM ,"Road-750 Black, 52",343.6496,True,Black,100,75,539.99,52,48-52 CM,20.42,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01,,Current,Road Bikes,2,1,1,Bikes
344,BK-M82S-38,1,LB ,CM ,"Mountain-100 Silver, 38",1912.1544,True,Silver,100,75,3399.99,38,38-40 CM,20.35,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
345,BK-M82S-42,1,LB ,CM ,"Mountain-100 Silver, 42",1912.1544,True,Silver,100,75,3399.99,42,42-46 CM,20.77,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
346,BK-M82S-44,1,LB ,CM ,"Mountain-100 Silver, 44",1912.1544,True,Silver,100,75,3399.99,44,42-46 CM,21.13,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
347,BK-M82S-48,1,LB ,CM ,"Mountain-100 Silver, 48",1912.1544,True,Silver,100,75,3399.99,48,48-52 CM,21.42,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
348,BK-M82B-38,1,LB ,CM ,"Mountain-100 Black, 38",1898.0944,True,Black,100,75,3374.99,38,38-40 CM,20.35,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
349,BK-M82B-42,1,LB ,CM ,"Mountain-100 Black, 42",1898.0944,True,Black,100,75,3374.99,42,42-46 CM,20.77,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
350,BK-M82B-44,1,LB ,CM ,"Mountain-100 Black, 44",1898.0944,True,Black,100,75,3374.99,44,42-46 CM,21.13,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
351,BK-M82B-48,1,LB ,CM ,"Mountain-100 Black, 48",1898.0944,True,Black,100,75,3374.99,48,48-52 CM,21.42,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,,Mountain Bikes,1,1,1,Bikes
352,BK-M68S-38,1,LB ,CM ,"Mountain-200 Silver, 38",1117.8559,True,Silver,100,75,2071.4196,38,38-40 CM,23.35,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
353,BK-M68S-38,1,LB ,CM ,"Mountain-200 Silver, 38",1265.6195,True,Silver,100,75,2319.99,38,38-40 CM,23.35,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
354,BK-M68S-42,1,LB ,CM ,"Mountain-200 Silver, 42",1117.8559,True,Silver,100,75,2071.4196,42,42-46 CM,23.77,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
355,BK-M68S-42,1,LB ,CM ,"Mountain-200 Silver, 42",1265.6195,True,Silver,100,75,2319.99,42,42-46 CM,23.77,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
356,BK-M68S-46,1,LB ,CM ,"Mountain-200 Silver, 46",1117.8559,True,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
357,BK-M68S-46,1,LB ,CM ,"Mountain-200 Silver, 46",1265.6195,True,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
